1.075716346218411168e+00
4.783147090346408226e-02
8.373536326030499577e-01
-6.446114657403371195e-01
-8.572788594572941512e-02
4.691466610402429183e+00
-1.270920987821052783e+00
6.815216521702895935e-01
-4.389652288866559005e+00
-2.903227362201673767e+00
1.689148897606229882e+00
1.230397173668439592e+00
1.531588300700572336e-01
1.519923430614728010e-01
4.346189607602488181e+00
-2.296095089631767561e+00
-2.160771098901703269e+00
4.066945598355002467e+00
1.251970024634645240e+00
4.112575857028854642e+00
3.529323366159704101e+00
